,fips,Mean age,% under 20,% over 65
0,01001,38.89840110789374,0.2594197946080106,0.15562669736155824
1,01003,41.705726944987205,0.23699443175459356,0.2044334975369458
2,01005,40.8636308830031,0.22876894015513846,0.19420441300590813
3,01007,39.93901785714286,0.22553571428571428,0.16473214285714285
4,01009,40.10254149377593,0.2535442600276625,0.18236514522821576
5,01011,39.74531465772342,0.22963109094495956,0.16383902150325508
6,01013,41.31478658536585,0.24451219512195121,0.2029979674796748
7,01015,40.01922521592272,0.24307603454763427,0.17717475957541762
8,01017,41.39125390450692,0.22849918191283652,0.1952104715156924
9,01019,43.802320221266136,0.21262292562999385,0.22971727105101414
10,01021,39.24519285212783,0.2597784974973388,0.1678481643376441
11,01023,43.588972821431355,0.2190639358305428,0.22996651351140876
12,01025,41.44736622073579,0.2403428093645485,0.19870401337792643
13,01027,42.359020715630884,0.2247834274952919,0.2072316384180791
14,01029,40.871488623473674,0.2491492626943351,0.19450190164809503
15,01031,39.256834075015895,0.25877978770540755,0.16954670673678937
16,01033,41.50892954968774,0.2294656878857602,0.19929878382820204
17,01035,42.92490021992344,0.22815019956015314,0.22497352773478863
18,01037,45.27951469902006,0.18208119458702754,0.23154456369575363
19,01039,41.960714865084086,0.23887416860433677,0.21062023468339372
20,01041,40.68518518518518,0.24927662037037038,0.19017650462962962
21,01043,40.28731334340021,0.2460631336736895,0.18511061575705282
22,01045,39.00371762398889,0.2513277228531743,0.16892719993463517
23,01047,39.81500913599582,0.26395197076481336,0.18065779169929522
24,01049,39.34245289626672,0.26529382923583383,0.17261329410940673
25,01051,38.92481102006423,0.24416574059374505,0.15142818762440924
26,01053,39.98680200283009,0.24363230652008272,0.17949276151083052
27,01055,40.84068448112701,0.23686598179529955,0.1901152183881133
28,01057,41.90963305543723,0.23251992941033287,0.21128217610904887
29,01059,38.94018429359436,0.26773586710454994,0.16886139718776902
30,01061,41.71589268070229,0.24006232423804819,0.20297180208254162
31,01063,42.07506376776388,0.24183165310336452,0.2231264423660877
32,01065,40.31692245008828,0.25492326497351625,0.19210919462175743
33,01067,42.84949735603463,0.22610262072171539,0.22720669417165437
34,01069,39.835564637802946,0.25181910200339946,0.17798552357670785
35,01071,41.898059378382555,0.22982062780269058,0.2004986856347611
36,01073,38.711821629000454,0.2528272410131958,0.1585727286516002
37,01075,42.48815371279977,0.23425310603871713,0.2165559086969084
38,01077,41.23333369413446,0.22634136837433838,0.20092653728338403
39,01079,41.130351670358344,0.23621688867311952,0.18663713323421427
40,01081,35.47593341507005,0.25971538541304495,0.11882933494366876
41,01083,39.28853952211617,0.24701062657267037,0.1518913635701957
42,01085,40.72368157208743,0.24463605373972327,0.18849007419290154
43,01087,40.646889744563154,0.22783231194750259,0.20369868214111395
44,01089,39.018896701125996,0.24555343652034411,0.15040147986871077
45,01091,40.85843910626246,0.24881988880730097,0.1960033567607259
46,01093,42.317777105802506,0.22894197493532237,0.2123777844975305
47,01095,38.88579633541084,0.2718475897158435,0.1703794649824678
48,01097,38.69755194474051,0.2585285566165648,0.16202988710765015
49,01099,41.762946788816635,0.24085061945222386,0.20292400436701952
50,01101,37.92451376000496,0.26157962110709015,0.15136669870616531
51,01103,40.00636498753033,0.25030859273316597,0.17468447967486503
52,01105,39.68818380743983,0.27166301969365425,0.19409190371991247
53,01107,41.46734878122179,0.2190791453505868,0.1902397432039322
54,01109,36.579308896754455,0.24698542204091428,0.14958905753194554
55,01111,41.65337733773377,0.24176017601760175,0.20352035203520352
56,01113,37.68065627109257,0.2639795088350842,0.14329970059362074
57,01115,39.695377156387416,0.2467132709437366,0.16617431502987937
58,01117,38.88590541799756,0.2586193308515718,0.1533886243840024
59,01119,39.098337404459855,0.24127334331415964,0.1801276495154046
60,01121,40.583404319286466,0.23556897329257903,0.1800120258555895
61,01123,42.43625453737314,0.22717732177692174,0.21559621700372866
